"MotifID","Frm","Total_Coverage","Position"
3347,92.8571428571429,14,2212138
3348,100,15,2212532
3349,87.50125,8,2212992
3350,90.9090909090909,11,2215629
3351,100,21,2215783
3352,100,18,2216203
3353,86.666,15,2216647
3354,100,13,2219582
3355,100,17,2220097
3356,95.835,24,2220299
3357,100,28,2220563
3358,95.2380952380952,21,2220596
3359,100,13,2221015
3360,96.665,30,2221211
3361,94.1176470588235,17,2223178
3362,93.75,16,2224102
3363,85.7142857142857,7,2224196
3364,50,10,2224637
3365,46.1553846153846,13,2224681
3366,77.7777777777778,9,2224828
3367,90.91,11,2225333
3368,91.6666666666667,12,2226866
3369,91.6666666666667,12,2226884
3370,90.9090909090909,11,2227646
3371,81.8163636363636,11,2227796
3372,95.2385714285714,21,2227863
3373,100,19,2227991
3374,100,19,2228061
3375,88.8888888888889,9,2228551
3376,100,12,2228849
3377,100,15,2229544
3378,100,12,2229766
3379,95.2385714285714,21,2230414
3380,86.6666666666667,15,2230537
3381,100,18,2230611
3382,100,15,2230742
3383,100,26,2232902
3384,100,11,2233074
3385,100,12,2233499
3386,100,14,2233856
3387,100,10,2234200
3388,100,11,2234253
3389,92.86,14,2235387
3390,91.6666666666667,12,2237405
3391,100,14,2238309
3392,94.7373684210526,19,2239356
3393,95.6521739130435,23,2240076
3394,100,18,2242806
3395,100,22,2243046
3396,95,20,2244380
3397,95,20,2244767
3398,93.74875,16,2245295
3399,93.750625,16,2245488
3400,92.3076923076923,13,2245532
3401,100,13,2247067
3402,91.6666666666667,12,2247665
3403,100,18,2247718
3404,100,17,2247798
3405,100,22,2247836
3406,100,12,2248704
3407,91.665,12,2249132
3408,92.855,14,2251083
3409,90.001,10,2251412
3410,100,21,2252141
3411,100,20,2253332
3412,100,26,2254458
3413,100,24,2254845
3414,100,20,2255326
3415,100,22,2255443
3416,100,22,2255556
3417,100,21,2255917
3418,100,17,2256138
3419,86.6666666666667,15,2256389
3420,93.3333333333333,30,2256839
3421,93.3333333333333,15,2257252
3422,95.65,23,2257716
3423,92.8557142857143,14,2258212
3424,89.471052631579,19,2258881
3425,84.6153846153846,13,2259341
3426,94.7373684210526,19,2259840
3427,94.7368421052632,19,2259922
3428,66.6673333333333,15,2260305
3429,100,20,2260496
3430,72.2222222222222,18,2263045
3431,91.6666666666667,12,2263471
3432,92.3084615384615,13,2264124
3433,100,14,2265937
3434,82.6113043478261,23,2266934
3435,94.1182352941177,17,2267960
3436,88.8888888888889,18,2268763
3437,89.4736842105263,19,2269746
3438,95.002,20,2270172
3439,96.1542307692308,26,2270351
3440,90.6278125,32,2271808
3441,87.88,33,2273056
3442,75.0025,20,2273116
3443,95.455,22,2273288
3444,92.0028,25,2273432
3445,100,21,2274406
3446,95.2366666666667,21,2274595
3447,100,20,2274674
3448,82.3564705882353,17,2274797
3449,96.0016,25,2275594
3450,95.2385714285714,21,2276043
3451,84.6161538461538,13,2276336
3452,100,23,2276788
3453,100,18,2277372
3454,95.2385714285714,21,2277412
3455,100,11,2277632
3456,35.7157142857143,14,2279295
3457,100,21,2280663
3458,95.455,22,2280741
3459,66.6666666666667,6,2281723
3460,95.24,21,2283266
3461,100,19,2283601
3462,100,22,2283841
3463,100,20,2284241
3464,100,20,2284718
3465,100,14,2285340
3466,100,13,2285726
3467,88.2358823529412,17,2286232
3468,100,17,2287387
3469,100,24,2287811
3470,100,20,2288337
3471,100,14,2288680
3472,93.5467741935484,31,2289020
3473,92.3107692307692,13,2289397
3474,100,15,2290363
3475,100,12,2290761
3476,86.668,15,2291084
3477,91.665,12,2291099
3478,88.8877777777778,18,2291114
3479,100,15,2291589
3480,100,13,2292162
3481,100,17,2293547
3482,100,17,2294096
3483,100,21,2294190
3484,87.500625,16,2294496
3485,94.7368421052632,19,2294914
3486,93.750625,16,2295160
3487,94.7352631578947,19,2295758
3488,90.9063636363636,11,2300369
3489,100,11,2300414
3490,92.8578571428571,14,2301118
3491,100,10,2301304
3492,100,13,2301357
3493,100,15,2301369
3494,89.997,10,2302161
3495,85.7157142857143,7,2302242
3496,100,9,2302257
3497,100,8,2302316
3498,100,13,2302395
3499,90,10,2302611
3500,92.8571428571429,14,2303226
3501,100,14,2303277
3502,100,18,2303388
3503,100,18,2303508
3504,100,16,2303571
3505,90.9063636363636,11,2303580
3506,100,10,2304411
3507,100,10,2304587
3508,100,13,2305011
3509,100,13,2306665
3510,100,10,2308795
3511,100,7,2308935
3512,100,12,2311137
3513,95.4563636363636,22,2311417
3514,100,12,2312393
3515,100,16,2313538
3516,100,15,2314120
3517,100,12,2314708
3518,88.2358823529412,17,2315035
3519,100,9,2315465
3520,90.91,11,2315673
3521,87.5,8,2315828
3522,84.998,20,2316432
3523,90.4785714285714,21,2316476
3524,100,17,2316941
3525,100,9,2317175
3526,100,5,2317304
3527,100,18,2317570
3528,85.7142857142857,14,2317650
3529,100,20,2317843
3530,93.75,16,2318026
3531,86.668,15,2319087
3532,92.3061538461538,13,2321560
3533,92.8571428571429,14,2322127
3534,87.50125,8,2322901
3535,100,7,2323333
3536,100,8,2323574
3537,88.8888888888889,9,2324158
3538,100,9,2324242
3539,100,11,2325051
3540,100,8,2325371
3541,100,10,2325615
3542,75,8,2325763
3543,100,23,2325946
3544,95,20,2326518
3545,100,15,2326551
3546,100,19,2326579
3547,100,11,2326685
3548,94.7368421052632,19,2327515
3549,89.4747368421053,19,2328420
3550,88.2358823529412,17,2329058
3551,94.1182352941177,17,2329077
3552,95,20,2329914
3553,90,10,2330678
3554,100,6,2331141
3555,92.8571428571429,14,2331753
3556,100,20,2332481
3557,93.3313333333333,15,2332860
3558,100,15,2336891
3559,91.6666666666667,12,2337593
3560,85.7114285714286,7,2338800
3561,82.3535294117647,17,2340381
3562,74.99875,16,2341029
3563,100,14,2342655
3564,89.4742105263158,19,2343018
3565,100,14,2343455
3566,94.4444444444444,18,2344440
3567,88.2335294117647,17,2345616
3568,88.8888888888889,18,2346910
3569,93.3333333333333,15,2348135
3570,92.002,25,2349760
3571,95.835,24,2350302
3572,94.4427777777778,18,2350401
3573,91.304347826087,23,2352445
3574,75.002,20,2352821
3575,87.5025,16,2353548
3576,93.7525,16,2354652
3577,94.7373684210526,19,2355292
3578,95.24,21,2355379
3579,92.3084615384615,13,2355454
3580,100,18,2355469
3581,75,8,2356395
3582,95.4563636363636,22,2356810
3583,94.4444444444444,18,2356896
3584,93.750625,16,2357262
3585,86.666,15,2358064
3586,95.2371428571429,21,2358139
3587,92.8571428571429,14,2358161
3588,100,17,2358310
3589,95.2371428571429,21,2358428
3590,100,9,2358652
3591,86.6666666666667,15,2360446
3592,95.2380952380952,21,2360581
3593,75.0008333333333,12,2360712
3594,88.8888888888889,9,2361379
3595,100,19,2361426
3596,100,13,2361845
3597,94.1176470588235,17,2361889
3598,95.2380952380952,21,2362569
3599,88.8888888888889,9,2362640
3600,100,19,2362969
3601,85.002,20,2364745
3602,95.2380952380952,21,2364940
3603,90.91,11,2365283
3604,100,12,2365412
3605,100,13,2365730
3606,100,14,2365909
3607,94.4444444444444,18,2365978
3608,100,17,2366088
3609,94.1182352941177,17,2366896
3610,86.3668181818182,22,2366959
3611,84.998,20,2366976
3612,100,9,2367045
3613,93.751875,16,2367130
3614,89.998,10,2367682
3615,90,10,2367933
3616,86.668,15,2367975
3617,100,7,2368002
3618,100,8,2368235
3619,100,11,2369036
3620,100,17,2369935
3621,100,20,2370044
3622,88.8888888888889,18,2370696
3623,100,10,2370730
3624,100,15,2370783
3625,100,13,2370933
3626,100,11,2371367
3627,100,7,2372939
3628,100,4,2373034
3629,100,23,2374085
3630,80,15,2374779
3631,87.5,16,2375078
3632,100,15,2375793
3633,100,27,2376064
3634,95.002,20,2376205
3635,80.001,10,2376506
3636,100,12,2376980
3637,93.75,16,2377752
3638,100,22,2377781
3639,89.998,10,2377930
3640,100,19,2379111
3641,90.001,20,2379256
3642,83.3333333333333,12,2381175
3643,94.1164705882353,17,2381337
3644,92.3053846153846,13,2382281
3645,94.12,17,2382696
3646,100,24,2383283
3647,93.334,15,2384294
3648,91.6666666666667,12,2384896
3649,90.9090909090909,11,2385628
3650,100,16,2386072
3651,100,11,2386088
3652,100,15,2386570
3653,100,15,2387150
3654,100,18,2387977
3655,100,19,2388975
3656,100,9,2389110
3657,100,9,2389314
3658,100,22,2391577
3659,100,13,2392221
3660,100,19,2392387
3661,100,11,2392837
3662,100,18,2394812
3663,100,17,2395094
3664,83.33,6,2395564
3665,100,8,2395591
3666,100,8,2396408
3667,100,9,2396877
3668,100,12,2396990
3669,100,9,2397255
3670,100,6,2398019
3671,100,11,2399952
3672,100,5,2402431
3673,100,7,2403147
3674,92.3076923076923,13,2403847
3675,88.8888888888889,9,2404189
3676,100,10,2404453
3677,100,18,2405317
3678,89.998,10,2405433
3679,92.8571428571429,14,2405511
3680,100,12,2405840
3681,91.6675,12,2406246
3682,100,14,2407398
3683,100,13,2407526
3684,100,13,2408750
3685,100,13,2409144
3686,90.9063636363636,11,2412795
3687,100,16,2414332
3688,100,12,2414474
3689,92.8571428571429,14,2416106
3690,90,10,2416175
3691,100,10,2416335
3692,100,7,2416973
3693,87.5,8,2418117
3694,80,5,2418618
3695,87.5,8,2418942
3696,100,11,2419185
3697,100,13,2419335
3698,100,7,2419853
3699,93.75,16,2420468
3700,100,11,2421986
3701,100,3,2424621
3702,80,5,2424918
3703,80.002,5,2425992
3704,100,6,2426180
3705,59.998,5,2427435
3706,100,2,2428179
3707,100,7,2429158
3708,100,3,2429284
3709,100,3,2429469
3710,100,5,2430019
3711,85.7157142857143,7,2430493
3712,100,4,2430560
3713,100,3,2432395
3714,100,3,2432584
3715,100,1,2432771
3716,100,5,2433102
3717,100,3,2435187
3718,100,5,2435669
3719,80.002,5,2435877
3720,83.335,6,2436405
3721,100,7,2437439
3722,81.8154545454545,11,2437988
3723,100,7,2439059
3724,100,11,2439604
3725,100,7,2439616
3726,71.43,7,2440424
3727,100,4,2441376
3728,100,10,2441643
3729,100,14,2442409
3730,100,13,2443703
3731,100,15,2444002
3732,91.6666666666667,12,2444509
3733,83.3333333333333,6,2446710
3734,76.9223076923077,13,2447139
3735,90,10,2447933
3736,100,6,2449861
3737,83.3333333333333,18,2450108
3738,55.5566666666667,9,2450151
3739,80,10,2450648
3740,94.7368421052632,19,2450798
3741,74.99875,8,2451339
3742,75.00125,8,2452208
3743,87.50125,8,2452414
3744,71.4285714285714,7,2453098
3745,80.0006666666667,15,2453670
3746,88.8888888888889,9,2453958
3747,90.91,11,2455170
3748,92.3076923076923,13,2455859
3749,100,8,2457641
3750,69.23,13,2457862
3751,100,11,2458309
3752,100,11,2458574
3753,100,14,2458591
3754,100,15,2458741
3755,100,13,2459561
3756,100,19,2459671
3757,85.71,7,2460197
3758,100,24,2461548
3759,100,16,2462455
3760,93.332,15,2463663
3761,100,12,2464234
3762,100,17,2464377
3763,100,13,2464407
3764,85.71,7,2466275
3765,94.4444444444444,18,2466988
3766,100,16,2467016
3767,100,20,2467249
3768,90.9072727272727,11,2467611
3769,100,10,2468007
3770,100,15,2468979
3771,100,13,2469812
3772,100,13,2469881
3773,100,21,2469991
3774,100,12,2470155
3775,100,15,2470226
3776,100,14,2470938
3777,100,12,2471762
3778,100,13,2472124
3779,100,17,2472610
3780,100,13,2473291
3781,93.75,16,2473586
3782,100,15,2473818
3783,100,17,2474715
3784,100,16,2475499
3785,100,15,2475987
3786,95.835,24,2476184
3787,90.9063636363636,11,2477160
3788,94.1176470588235,17,2477195
3789,100,12,2477313
3790,100,17,2477512
3791,100,11,2477584
3792,100,10,2478075
3793,100,13,2478330
3794,100,15,2479669
3795,93.332,15,2480451
3796,100,19,2480509
3797,100,16,2481328
3798,94.1194117647059,17,2481486
3799,88.89,9,2481752
3800,100,6,2482603
3801,78.5714285714286,14,2482702
3802,100,12,2482809
3803,100,12,2483534
3804,84.6161538461538,13,2484140
3805,88.2364705882353,17,2485782
3806,89.4747368421053,19,2486114
3807,100,9,2487458
3808,88.8888888888889,18,2488054
3809,100,10,2488376
3810,100,10,2488992
3811,100,13,2489291
3812,78.5714285714286,14,2491143
3813,77.78,9,2491860
3814,100,9,2492276
3815,94.1182352941177,17,2492500
3816,81.8181818181818,11,2492588
3817,100,13,2492676
3818,94.7384210526316,19,2493489
3819,71.4314285714286,7,2493539
3820,100,17,2494813
3821,81.8181818181818,11,2496492
3822,100,7,2497387
3823,81.25,16,2497785
3824,90,20,2497883
3825,100,8,2499228
3826,89.4736842105263,19,2499336
3827,100,13,2499585
3828,100,11,2499761
3829,100,16,2500153
3830,92.3076923076923,13,2500940
3831,100,22,2501770
3832,100,19,2502611
3833,84.6153846153846,13,2505374
3834,100,9,2505636
3835,95.65,23,2506279
3836,92.31,26,2506396
3837,100,13,2506447
3838,100,20,2506850
3839,100,14,2507494
3840,92.3107692307692,13,2508304
3841,84.6153846153846,13,2508703
3842,100,19,2509781
3843,100,24,2510738
3844,100,23,2511623
3845,100,15,2512336
3846,95.455,22,2512594
3847,100,17,2512714
3848,92.3076923076923,13,2513197
3849,100,27,2517332
3850,97.1428571428571,35,2517450
3851,100,30,2517590
3852,100,26,2517819
3853,100,26,2518507
3854,100,30,2518729
3855,92.5922222222222,27,2518870
3856,100,24,2519535
3857,100,34,2519821
3858,95.8333333333333,24,2520101
3859,100,15,2520492
3860,100,30,2520961
3861,95.2380952380952,21,2521113
3862,92.8578571428571,28,2521952
3863,96.155,26,2521967
3864,92.5933333333333,27,2523143
3865,95,20,2523162
3866,96.7741935483871,31,2525138
3867,97.1428571428571,35,2525172
3868,100,20,2525450
3869,88.89,18,2525551
3870,83.3333333333333,6,2525920
3871,100,26,2526885
3872,89.4742105263158,19,2528074
3873,94.1176470588235,17,2530335
3874,93.746875,16,2530451
3875,100,15,2531085
3876,95.6526086956522,23,2531580
3877,100,11,2533353
3878,75.001875,16,2533806
3879,89.4715789473684,19,2534485
3880,88.2329411764706,17,2534575
3881,94.7368421052632,19,2534926
3882,85.7142857142857,14,2536637
3883,95.6534782608695,23,2537527
3884,88.2352941176471,17,2538547
3885,100,17,2538597
3886,100,24,2538604
3887,93.75,16,2539656
3888,94.4433333333333,18,2541066
3889,87.4991666666667,24,2541187
3890,91.304347826087,23,2541222
3891,96.7754838709677,31,2542300
3892,82.3529411764706,17,2542379
3893,90.477619047619,21,2543161
3894,97.1445714285714,35,2544227
3895,86.6666666666667,15,2544662
3896,100,13,2544830
3897,100,25,2545121
3898,100,18,2546186
3899,100,20,2546348
3900,100,22,2546861
3901,94.7352631578947,19,2547199
3902,93.3333333333333,15,2547519
3903,100,16,2548578
3904,89.4747368421053,19,2548674
3905,100,22,2549126
3906,90.4771428571429,21,2550290
3907,85.71,14,2550761
3908,100,20,2551141
3909,100,24,2551157
3910,100,27,2551231
3911,100,17,2551456
3912,94.12,17,2551825
3913,92.3076923076923,13,2553136
3914,88.8888888888889,9,2553143
3915,93.7525,16,2553735
3916,100,17,2555441
3917,100,11,2555634
3918,100,22,2555838
3919,100,18,2556337
3920,100,12,2556407
3921,100,20,2556528
3922,100,12,2557845
3923,92.3076923076923,13,2558294
3924,84.6153846153846,13,2558663
3925,100,12,2558743
3926,85.71,14,2558789
3927,92.8571428571429,14,2558874
3928,100,12,2559172
3929,91.6666666666667,12,2559468
3930,100,20,2559666
3931,100,21,2560080
3932,100,21,2560331
3933,100,14,2560594
3934,100,14,2560830
3935,100,16,2561026
3936,100,13,2561990
3937,100,8,2562298
3938,88.8888888888889,9,2562527
3939,100,11,2563222
3940,100,14,2563255
3941,100,13,2564850
3942,100,22,2565665
3943,100,13,2565866
3944,100,18,2566816
3945,100,19,2567585
3946,93.750625,16,2569077
3947,83.3333333333333,18,2569284
3948,75,4,2571574
3949,100,8,2571713
3950,81.24875,16,2572284
3951,93.3333333333333,15,2572614
3952,100,16,2573413
3953,88.2329411764706,17,2574529
3954,100,9,2575009
3955,93.750625,16,2575558
3956,100,18,2577665
3957,100,27,2577818
3958,100,20,2577947
3959,100,17,2578456
3960,95.8333333333333,24,2578619
3961,95.0005,20,2580040
3962,88.89,18,2580400
3963,92.3061538461538,13,2580507
3964,94.7368421052632,19,2581636
3965,100,19,2581849
3966,91.665,12,2581913
3967,83.3333333333333,12,2582133
3968,93.75,16,2582199
3969,84.2131578947368,19,2583393
3970,94.7373684210526,19,2584229
3971,84.6153846153846,13,2584355
3972,75.0008333333333,12,2584461
3973,64.2842857142857,14,2585389
3974,100,21,2586085
3975,94.1164705882353,17,2586274
3976,100,16,2586400
3977,91.6666666666667,12,2586698
3978,88.8888888888889,18,2586953
3979,100,23,2587361
3980,96.0004,25,2587874
3981,100,15,2587890
3982,90.4771428571429,21,2588730
3983,100,14,2589580
3984,84.999,20,2591499
3985,100,11,2591635
3986,95.2366666666667,21,2592032
3987,89.4742105263158,19,2592405
3988,95.4545454545455,22,2592717
3989,100,13,2593163
3990,78.9484210526316,19,2593434
3991,82.3541176470588,17,2593446
3992,88.8894444444445,18,2593486
3993,85.7114285714286,7,2593590
3994,100,9,2593842
3995,100,22,2594033
3996,100,19,2594414
3997,100,14,2595604
3998,100,16,2596044
3999,94.7368421052632,19,2596297
4000,93.75,16,2596681
4001,94.1182352941177,17,2597209
4002,94.1176470588235,17,2597293
4003,84.2105263157895,19,2598264
4004,100,11,2598959
4005,81.8190909090909,11,2599465
4006,87.5,8,2601184
4007,100,15,2601982
4008,92.3076923076923,13,2602037
4009,88.2358823529412,17,2603008
4010,100,11,2604592
4011,100,12,2604987
4012,100,13,2605395
4013,100,12,2605407
4014,100,22,2605455
4015,100,13,2605491
4016,30,10,2605616
4017,94.1176470588235,17,2605983
4018,94.7368421052632,19,2606045
4019,93.75,16,2606490
4020,100,19,2606565
4021,100,14,2606671
4022,100,23,2607342
4023,94.7373684210526,19,2607435
4024,95.4531818181818,22,2607816
4025,100,20,2608418
4026,100,21,2609645
4027,100,14,2610509
4028,100,21,2611009
4029,100,29,2611480
4030,100,28,2611562
4031,86.668,15,2613318
4032,94.12,17,2613789
4033,86.6666666666667,15,2613987
4034,70.002,10,2614689
4035,100,12,2615227
4036,85.7142857142857,14,2615584
4037,90,20,2615809
4038,94.7368421052632,19,2616009
4039,89.998,10,2616166
4040,100,14,2617101
4041,100,12,2617467
4042,100,12,2617959
4043,100,22,2619221
4044,87.5,8,2620178
4045,88.8888888888889,9,2620184
4046,95.4522727272727,22,2621229
4047,83.3333333333333,18,2621282
4048,95.6534782608695,23,2622005
4049,100,12,2623664
4050,75.0008333333333,12,2624795
4051,100,26,2626304
4052,100,19,2628743
4053,88.8894444444445,18,2629013
4054,94.4427777777778,18,2629115
4055,95.2385714285714,21,2629874
4056,95,20,2630358
4057,100,20,2632263
4058,100,28,2633552
4059,96.2962962962963,27,2633695
4060,100,20,2634201
4061,95.002,20,2634994
4062,83.33,18,2636070
4063,94.1176470588235,17,2636251
4064,100,21,2636324
4065,92.8571428571429,14,2637827
4066,100,23,2637873
4067,100,17,2639548
4068,81.8190909090909,11,2639731
4069,100,13,2640006
4070,85,20,2640879
4071,100,13,2641020
4072,100,19,2641458
4073,89.4747368421053,19,2641930
4074,94.4466666666667,18,2642003
4075,94.4444444444444,18,2642099
4076,100,23,2643428
4077,95,20,2643973
4078,100,30,2644030
4079,78.2617391304348,23,2645204
4080,100,27,2647009
4081,100,22,2647130
4082,96.548275862069,29,2647754
4083,80.9557142857143,21,2648210
4084,94.9975,40,2648460
4085,100,29,2648581
4086,100,23,2648668
4087,90.4728571428572,21,2649052
4088,100,24,2649660
4089,93.3356666666667,30,2649708
4090,100,23,2653071
4091,100,17,2653146
4092,100,15,2653769
4093,94.4444444444444,18,2656028
4094,84.9975,20,2656623
4095,100,26,2658034
4096,100,24,2658389
4097,87.5,24,2659001
4098,96.5527586206896,29,2659587
4099,89.4715789473684,19,2661909
4100,92.8578571428571,14,2664972
4101,88.2376470588235,17,2665461
4102,81.82,22,2665646
4103,75,20,2666160
4104,94.12,17,2666195
4105,85.7157142857143,14,2666735
4106,94.445,18,2667115
4107,92.855,28,2667633
4108,96.2977777777778,27,2668140
4109,96,25,2668623
4110,96.4267857142857,28,2670430
4111,96.2966666666667,27,2670549
4112,93.1034482758621,29,2671680
4113,95.6521739130435,23,2671887
4114,100,12,2672934
4115,95.8333333333333,24,2672973
4116,72.7272727272727,11,2673569
4117,87.50125,16,2674138
4118,90.4761904761905,21,2674536
4119,85.715,14,2675682
4120,65,20,2676117
4121,94.7342105263158,19,2676327
