"MotifID","Position","Strand","Frm","Coverage","n_samples"
2138,4277954,"+",95.0956862745098,102,2
2139,4289028,"+",99.2686131386861,137,2
2140,4289043,"+",98.4943609022556,133,2
2141,4294260,"+",100,148,2
2142,4294784,"+",100,148,2
2143,4300089,"+",97.8014285714286,91,2
2144,4300478,"+",98.8360465116279,86,2
2145,4301385,"+",100,121,2
2146,4303335,"+",98.9452631578947,95,2
2147,4303381,"+",100,122,2
2148,4304488,"+",98.002,100,2
2149,4304688,"+",99.1873170731707,123,2
2150,4305187,"+",97.197476635514,107,2
2151,4308686,"+",76.6237662337662,77,2
2152,4317724,"+",99.218671875,128,2
2153,4318332,"+",92.8585714285714,112,2
2154,4320411,"+",96.9382653061225,98,2
2155,4320933,"+",100,132,2
2156,4326691,"+",96.0411881188119,101,2
2157,4327805,"+",96.5206956521739,115,2
2158,4327901,"+",100,135,2
2159,4332246,"+",100,137,2
2160,4332963,"+",100,128,2
2161,4333854,"+",97.0310891089109,101,2
2162,4335009,"+",98.3042372881356,118,2
2163,4337395,"+",99.1823770491803,122,2
2164,4337956,"+",99.0994594594595,111,2
2165,4342910,"+",99.1075,112,2
2166,4343822,"+",90.1069230769231,91,2
2167,4344657,"+",90.1438028169014,71,2
2168,4346792,"+",98.435390625,128,2
2169,4346981,"+",97.778962962963,135,2
2170,4347692,"+",94,100,2
2171,4348046,"+",98.9126086956522,92,2
2172,4349161,"+",100,121,2
2173,4350092,"+",100,114,2
2174,4350713,"+",93.5077922077922,77,2
2175,4351312,"+",98.5401459854015,137,2
2176,4353016,"+",99.1061607142857,112,2
2177,4353207,"+",100,120,2
2178,4353588,"+",100,127,2
2179,4353691,"+",95.0598765432099,81,2
2180,4356412,"+",98.3042372881356,118,2
2181,4357804,"+",91.6685185185185,108,2
2182,4357870,"+",100,105,2
2183,4358149,"+",100,121,2
2184,4358182,"+",100,128,2
2185,4359875,"+",100,97,2
2186,4360444,"+",90.2458536585366,123,2
2187,4361487,"+",98.4142857142857,126,2
2188,4361527,"+",97.8607142857143,140,2
2189,4362733,"+",96.1893333333333,105,2
2190,4362946,"+",96.3288073394495,109,2
2191,4363384,"+",96.6378151260504,119,2
2192,4364636,"+",94.2537931034483,87,2
2193,4367335,"+",97.0012,100,2
2194,4372766,"+",99.1498305084746,118,2
2195,4373611,"+",99.1141592920354,113,2
2196,4375879,"+",97.96,98,2
2197,4376961,"+",99.2283076923077,130,2
2198,4380670,"+",99.1164601769912,113,2
2199,4383679,"+",99.2260465116279,129,2
2200,4384249,"+",97.2194444444444,108,2
2201,4387970,"+",96.3972972972973,111,2
2202,4388204,"+",99.0899090909091,110,2
2203,4388756,"+",97.7516853932584,89,2
2204,4388960,"+",100,126,2
2205,4389218,"+",99.009504950495,101,2
2206,4391782,"+",97.3239285714286,112,2
2207,4394018,"+",96.1893333333333,105,2
2208,4395403,"+",100,109,2
2209,4396199,"+",97.7550561797753,89,2
2210,4396213,"+",100,112,2
2211,4396575,"+",94.3928971962617,107,2
2212,4396770,"+",98.4494573643411,129,2
2213,4397097,"+",98.98,98,2
2214,4400300,"+",97.5372131147541,122,2
2215,4404342,"+",99.09,110,2
2216,4406035,"+",100,127,2
2217,4406167,"+",100,133,2
2218,4406807,"+",100,123,2
2219,4407179,"+",99.1588235294118,119,2
2220,4408038,"+",100,119,2
2221,4410798,"+",100,128,2
2222,4413086,"+",98.95625,96,2
2223,4415398,"+",94.7334736842105,95,2
2224,4416001,"+",97.8731914893617,94,2
2225,4416971,"+",100,102,2
2226,4420162,"+",90.4270212765957,94,2
2227,4422703,"+",98.878202247191,89,2
2228,4425804,"+",100,109,2
2229,4426623,"+",100,126,2
2230,4429062,"+",100,129,2
2231,4429405,"+",98.9812244897959,98,2
2232,4430928,"+",95.835,120,2
2233,4434162,"+",97.5318518518519,81,2
2234,4437508,"+",98.9473684210526,95,2
2235,4438049,"+",100,96,2
2236,4440303,"+",93.939797979798,99,2
2237,4441246,"+",97.8516129032258,93,2
2238,4441387,"+",100,110,2
2239,4447579,"+",99.124298245614,114,2
2240,4448696,"+",94.12,85,2
2241,4448861,"+",100,115,2
2242,4450379,"+",100,119,2
2243,4453744,"+",100,115,2
2244,4455681,"+",98.8906666666667,90,2
2245,4455831,"+",90.6240625,64,2
2246,4458386,"+",98.8888888888889,90,2
2247,4463560,"+",99.0491428571429,105,2
2248,4463890,"+",99.1448717948718,117,2
2249,4465091,"+",95.6968817204301,93,2
2250,4466396,"+",99.1461538461539,117,2
2251,4467188,"+",83.5855223880597,67,2
2252,4468799,"+",100,112,2
2253,4471503,"+",100,107,2
2254,4472073,"+",91.488085106383,94,2
2255,4474425,"+",91.6657142857143,84,2
2256,4477018,"+",95.698064516129,93,2
2257,4477522,"+",95.6063736263736,91,2
2258,4478281,"+",96.3861445783132,83,2
2259,4480708,"+",99.168,120,2
2260,4483213,"+",95.1826506024096,83,2
2261,4485015,"+",97.8736170212766,94,2
2262,4485808,"+",97.62,84,2
2263,4486999,"+",100,107,2
2264,4488967,"+",98.9785714285714,98,2
2265,4490406,"+",100,100,2
2266,4492546,"+",98.127476635514,107,2
2267,4498909,"+",100,126,2
2268,4500300,"+",99.1869918699187,123,2
2269,4505628,"+",100,127,2
2270,4506277,"+",98.23,113,2
2271,4508090,"+",90.5847058823529,85,2
2272,4510532,"+",92.7862886597938,97,2
2273,4510965,"+",100,101,2
2274,4510977,"+",96.5158139534884,86,2
2275,4512677,"+",99.21796875,128,2
2276,4513139,"+",98.0426470588235,102,2
2277,4516972,"+",92.8568367346939,98,2
2278,4521050,"+",100,135,2
2279,4523778,"+",91.9191919191919,99,2
2280,4523901,"+",98.3886290322581,124,2
2281,4525189,"+",99.3091724137931,145,2
2282,4530132,"+",99.1816393442623,122,2
2283,4531385,"+",93.0028,100,2
2284,4533732,"+",96.8775,96,2
2285,4534882,"+",98,100,2
2286,4535087,"+",81.1589855072464,69,2
2287,4538707,"+",100,121,2
2288,4539693,"+",99.211968503937,127,2
2289,4539902,"+",98.4603076923077,130,2
2290,4540613,"+",97.7784444444444,135,2
2291,4545138,"+",99.3072916666667,144,2
2292,4549254,"+",99.333,150,2
2293,4553518,"+",99.2239534883721,129,2
2294,4553854,"+",95.9159183673469,98,2
2295,4556193,"+",81.8167272727273,55,2
2296,4558508,"+",96.4003603603604,111,2
2297,4559458,"+",100,116,2
2298,4562235,"+",100,121,2
2299,4562727,"+",99.300979020979,143,2
2300,4562850,"+",100,134,2
2301,4566338,"+",99.2693430656934,137,2
2302,4566986,"+",97.9719594594595,148,2
2303,4567064,"+",98.39824,125,2
2304,4568477,"+",97.478487394958,119,2
2305,4568571,"+",100,109,2
2306,4568723,"+",90.6579439252336,107,2
2307,4570622,"+",92.225,90,2
2308,4572346,"+",100,117,2
2309,4572925,"+",96.5537931034483,87,2
2310,4577206,"+",99.0108910891089,101,2
2311,4577778,"+",100,111,2
2312,4581778,"+",100,97,2
2313,4582679,"+",98.8362790697674,86,2
2314,4585100,"+",100,87,2
2315,4586983,"+",100,101,2
2316,4592605,"+",100,107,2
2317,4594472,"+",96.4286904761905,84,2
2318,4598649,"+",100,88,2
2319,4600086,"+",97.6182142857143,84,2
2320,4600928,"+",97.9175,96,2
2321,4603957,"+",94.7377631578947,76,2
2322,4604515,"+",100,104,2
2323,4604792,"+",100,97,2
2324,4607262,"+",100,88,2
2325,4607786,"+",100,95,2
2326,4612323,"+",100,61,2
2327,4613249,"+",100,99,2
2328,4614082,"+",98.7162820512821,78,2
2329,4618171,"+",98.6301369863014,73,2
2330,4621478,"+",98.8784269662921,89,2
2331,4626702,"+",96.7002197802198,91,2
2332,4626906,"+",100,116,2
2333,4626924,"+",99.1141592920354,113,2
2334,4627103,"+",100,114,2
2335,4627166,"+",100,90,2
2336,4627286,"+",95.8773195876289,97,2
2337,4631895,"+",96.8068085106383,94,2
2338,4634302,"+",100,99,2
2339,4637358,"+",97.9159375,96,2
2340,4638442,"+",100,95,2
2341,4641368,"+",85.000625,80,2
2342,4643164,"+",96.5890909090909,88,2
2343,4647990,"+",100,101,2
2344,4649542,"+",100,132,2
2345,4654451,"+",93.8427692307692,130,2
2346,4659442,"+",100,116,2
2347,4660316,"+",99.232,130,2
2348,4661067,"+",98.9775510204082,98,2
2349,4663425,"+",93.4225,76,2
2350,4666772,"+",96.2266037735849,106,2
2351,4668474,"+",95.345,86,2
2352,4673993,"+",100,130,2
2353,4678070,"+",98.5389781021898,137,2
2354,4681558,"+",98.43578125,128,2
2355,4682332,"+",100,126,2
2356,4683068,"+",96.847874015748,127,2
2357,4683228,"+",98.9808163265306,98,2
2358,4686669,"+",98.9374468085106,94,2
2359,4686731,"+",98.2626086956522,115,2
2360,4687472,"+",86.0216129032258,93,2
2361,4688505,"+",98.9791836734694,98,2
2362,4689658,"+",100,128,2
2363,4689955,"+",100,112,2
2364,4690306,"+",95.1889423076923,104,2
2365,4690465,"+",100,126,2
2366,4690978,"+",91.8913513513513,111,2
2367,4691993,"+",98.096,105,2
2368,4696331,"+",98.96,96,2
2369,4698685,"+",98.18,110,2
2370,4698836,"+",99.0810091743119,109,2
2371,4698980,"+",100,111,2
2372,4698992,"+",100,121,2
2373,4699656,"+",97.8936842105263,95,2
2374,4701156,"+",100,124,2
2375,4701501,"+",100,119,2
2376,4702033,"+",95.2969411764706,85,2
2377,4702490,"+",98.213125,112,2
2378,4704293,"+",99.2071428571429,126,2
2379,4705170,"+",100,111,2
2380,4710469,"+",98.2022522522523,111,2
2381,4710674,"+",98.54,137,2
2382,4711397,"+",98.8884444444444,90,2
2383,4711761,"+",95.6043956043956,91,2
2384,4713338,"+",95.6528695652174,115,2
2385,4714482,"+",98.3057627118644,118,2
2386,4717556,"+",91.3611111111111,81,2
2387,4718833,"+",99.0408653846154,104,2
2388,4721198,"+",98.9795918367347,98,2
2389,4721252,"+",99.117610619469,113,2
2390,4721502,"+",97.6501176470588,85,2
2391,4723078,"+",99.1231578947368,114,2
2392,4723135,"+",98.9894949494949,99,2
2393,4725220,"+",100,110,2
2394,4727394,"+",100,133,2
2395,4728381,"+",100,108,2
2396,4729575,"+",97.60088,125,2
2397,4730029,"+",95.2837735849057,106,2
2398,4735258,"+",67.0870886075949,79,2
2399,4737133,"+",93.6192553191489,94,2
2400,4738822,"+",95.6014285714286,91,2
2401,4739545,"+",98.1986486486486,111,2
2402,4743494,"+",95,140,2
2403,4746993,"+",99.3488235294118,153,2
2404,4747032,"+",98.5400729927007,137,2
2405,4747869,"+",98.3210084033613,119,2
2406,4748115,"+",97.58,124,2
2407,4748382,"+",96.6938842975207,121,2
2408,4749837,"+",100,153,2
2409,4755535,"+",98.2463157894737,114,2
2410,4760240,"+",98.0376470588235,102,2
2411,4763232,"+",100,91,2
2412,4764714,"+",99.1231578947368,114,2
2413,4766592,"+",92.855,70,2
2414,4769919,"+",99.1393103448276,116,2
2415,4770153,"+",96.2974074074074,108,2
2416,4770705,"+",100,90,2
2417,4775523,"+",98.7317721518987,79,2
2418,4776730,"+",100,88,2
2419,4780798,"+",98.0596116504854,103,2
2420,4781458,"+",91.3466346153846,104,2
2421,4782356,"+",99.3541935483871,155,2
2422,4788926,"+",100,112,2
2423,4790188,"+",100,138,2
2424,4792928,"+",98.2281415929203,113,2
2425,4793048,"+",98.8617045454545,88,2
2426,4794840,"+",88.3142857142857,77,2
2427,4795665,"+",86.248125,80,2
2428,4796183,"+",100,116,2
2429,4797499,"+",100,125,2
2430,4801462,"+",100,112,2
2431,4802049,"+",98.2888888888889,117,2
2432,4802593,"+",98.955,96,2
2433,4804650,"+",100,117,2
2434,4804695,"+",100,133,2
2435,4804716,"+",100,133,2
2436,4804794,"+",99.1721487603306,121,2
2437,4806993,"+",90.2159782608696,92,2
2438,4808843,"+",98.3472727272727,121,2
2439,4809332,"+",100,132,2
2440,4809791,"+",97.2745454545455,110,2
2441,4810046,"+",94.95,99,2
2442,4811499,"+",96.1533653846154,104,2
2443,4812098,"+",98.258,115,2
2444,4812257,"+",100,129,2
2445,4813938,"+",99.0108910891089,101,2
2446,4815239,"+",98.543795620438,137,2
2447,4816187,"+",98.0378431372549,153,2
2448,4816617,"+",98.6008391608392,143,2
2449,4819096,"+",99.1511016949153,118,2
2450,4821291,"+",99.075,108,2
2451,4823666,"+",90.4736904761905,84,2
2452,4824062,"+",97.2503669724771,109,2
2453,4824850,"+",100,137,2
2454,4825126,"+",97.2462385321101,109,2
2455,4826449,"+",98.002,100,2
2456,4828821,"+",100,127,2
2457,4829318,"+",98.949052631579,95,2
2458,4841678,"+",97.8278260869565,92,2
2459,4848457,"+",95.6553043478261,115,2
2460,4849687,"+",96.6396638655462,119,2
2461,4853782,"+",99.2638970588235,136,2
2462,4854074,"+",91.4536752136752,117,2
2463,4855186,"+",99.1756198347107,121,2
2464,4855882,"+",100,122,2
2465,4856647,"+",93.8069911504425,113,2
2466,4861166,"+",98.0386274509804,102,2
2467,4865832,"+",65.1158139534884,43,2
2468,4873121,"+",100,56,2
2469,4876323,"+",93.336,30,2
2470,4878994,"+",100,118,2
2471,4881556,"+",92.2226666666667,90,2
2472,4883576,"+",100,113,2
2473,4885071,"+",97.4799159663866,119,2
2474,4885861,"+",86.4053398058252,103,2
2475,4889920,"+",96.2974074074074,108,2
2476,4890190,"+",97.0024,100,2
2477,4893562,"+",92.0814851485148,101,2
2478,4893612,"+",99.2529104477612,134,2
2479,4894059,"+",98.57,140,2
2480,4895316,"+",98.2737068965517,116,2
2481,4902230,"+",96.2983333333333,108,2
2482,4902371,"+",100,113,2
2483,4902962,"+",99.2054761904762,126,2
2484,4907531,"+",99.0808256880734,109,2
2485,4909608,"+",100,111,2
2486,4912664,"+",100,67,2
2487,4913581,"+",100,93,2
2488,4918364,"+",100,118,2
2489,4921741,"+",98.2437719298246,114,2
2490,4922437,"+",97.3694736842105,114,2
2491,4925126,"+",98.9477894736842,95,2
2492,4925779,"+",98.8867777777778,90,2
2493,4927730,"+",100,81,2
2494,4931908,"+",76.19,84,2
2495,4933958,"+",97.3673684210526,76,2
2496,4938625,"+",97.6183333333333,84,2
2497,4938901,"+",100,94,2
2498,4941654,"+",97.62,84,2
2499,4942191,"+",98.8625,88,2
2500,4945151,"+",100,92,2
2501,4946190,"+",98.8223529411765,85,2
2502,4946253,"+",98.0178217821782,101,2
2503,4947254,"+",100,79,2
2504,4947739,"+",92.5358208955224,67,2
2505,4948673,"+",97.4693670886076,79,2
2506,4949142,"+",100,85,2
2507,4950015,"+",100,101,2
2508,4951295,"+",97.4366666666667,78,2
2509,4952977,"+",100,99,2
2510,4958895,"+",100,79,2
2511,4963124,"+",98.464,65,2
2512,4963262,"+",97.5609756097561,82,2
2513,4964863,"+",94.8281034482759,58,2
2514,4971278,"+",98.9028571428571,91,2
2515,4971765,"+",100,89,2
2516,4978821,"+",86.0451162790698,86,2
2517,4979085,"+",94.288,70,2
2518,4979435,"+",94.7831304347826,115,2
2519,4988869,"+",93.2191525423729,118,2
2520,4989248,"+",100,130,2
2521,4992446,"+",97.2499082568807,109,2
2522,4992970,"+",89.9966363636364,110,2
2523,4996614,"+",98.9923232323232,99,2
2524,5000469,"+",98.75075,80,2
2525,5000900,"+",97.918125,96,2
2526,5001860,"+",98.245,114,2
2527,5003240,"+",97.4158620689655,116,2
2528,5003417,"+",100,114,2
2529,5003456,"+",92.9977,100,2
2530,5004190,"+",99.1242105263158,114,2
2531,5005659,"+",97.6462352941176,85,2
2532,5008127,"+",90.5890588235294,85,2
2533,5009971,"+",97.9974,100,2
2534,5010061,"+",93.9651724137931,116,2
2535,5012352,"+",100,120,2
2536,5013787,"+",100,102,2
2537,5013802,"+",100,117,2
2538,5021926,"+",97.4707594936709,79,2
2539,5022123,"+",99.0375,104,2
2540,5025338,"+",98.1472222222222,54,2
2541,5025660,"+",97.6494117647059,85,2
2542,5025668,"+",95.7105714285714,70,2
2543,5028554,"+",100,105,2
2544,5030382,"+",93.1505479452055,73,2
2545,5031145,"+",100,93,2
2546,5031326,"+",95.2935294117647,85,2
2547,5031524,"+",100,103,2
2548,5036623,"+",93.6821052631579,95,2
2549,5036860,"+",98.9247311827957,93,2
2550,5037835,"+",100,99,2
2551,5042484,"+",100,96,2
2552,5046645,"+",100,90,2
2553,5046890,"+",96.9686363636364,66,2
2554,5047203,"+",90.4739682539683,63,2
2555,5047623,"+",96.3819277108434,83,2
2556,5049676,"+",98.89,90,2
2557,5049778,"+",97.72625,88,2
2558,5050681,"+",100,103,2
2559,5051847,"+",100,91,2
2560,5053528,"+",94.6690666666667,75,2
2561,5058283,"+",99.19864,125,2
2562,5058316,"+",99.1452991452991,117,2
2563,5058430,"+",98.3723577235772,123,2
2564,5058559,"+",99.1795081967213,122,2
2565,5059384,"+",90.8181632653061,98,2
2566,5061465,"+",96.9989,100,2
2567,5061578,"+",97.3681578947369,114,2
2568,5063731,"+",97.2187962962963,108,2
2569,5064418,"+",99.0890909090909,110,2
2570,5065249,"+",96.3956756756757,111,2
2571,5065725,"+",97.7048275862069,87,2
2572,5066738,"+",99.1850406504065,123,2
2573,5068330,"+",97.979797979798,99,2
2574,5070696,"+",99.1141592920354,113,2
2575,5072723,"+",97.4134482758621,116,2
2576,5074072,"+",100,92,2
2577,5074278,"+",100,133,2
2578,5078217,"+",99.0016,100,2
2579,5079581,"+",96.7401086956522,92,2
2580,5079649,"+",97.7519101123596,89,2
2581,5080612,"+",96.9070103092783,97,2
2582,5080692,"+",100,84,2
2583,5082137,"+",98.0761538461538,104,2
2584,5084224,"+",99.0581132075472,106,2
2585,5089122,"+",96.3406097560976,82,2
2586,5092001,"+",97.91875,96,2
2587,5092738,"+",96.4687058823529,85,2
2588,5094641,"+",100,104,2
2589,5094737,"+",98.04,102,2
2590,5096695,"+",94.0024,100,2
2591,5098958,"+",100,119,2
2592,5102581,"+",100,103,2
2593,5105750,"+",99.1948387096774,124,2
2594,5107256,"+",99.0271844660194,103,2
2595,5107318,"+",98.0610679611651,103,2
2596,5107406,"+",96.7761290322581,93,2
2597,5111723,"+",100,106,2
2598,5113122,"+",100,94,2
2599,5115034,"+",100,105,2
2600,5117516,"+",98.0230693069307,101,2
2601,5119846,"+",92.3074358974359,78,2
2602,5123756,"+",97.9818181818182,99,2
2603,5126730,"+",94.3848314606742,89,2
2604,5127795,"+",95.2962352941177,85,2
2605,5128247,"+",98.0403921568627,102,2
2606,5132268,"+",87.1794871794872,78,2
2607,5133566,"+",97.48,119,2
2608,5136184,"+",100,111,2
2609,5140711,"+",99.0445714285714,105,2
2610,5144398,"+",95.9501351351351,74,2
2611,5144896,"+",100,123,2
2612,5149146,"+",100,126,2
2613,5152044,"+",99.0638317757009,107,2
2614,5154093,"+",97.49875,80,2
2615,5155856,"+",99.0725,108,2
2616,5156146,"+",95.1224390243902,82,2
2617,5158876,"+",100,97,2
2618,5159967,"+",100,115,2
2619,5160978,"+",97.1450476190476,105,2
2620,5161389,"+",99.1539830508475,118,2
2621,5163376,"+",98.1456481481481,108,2
2622,5165635,"+",98.1788181818182,110,2
2623,5168334,"+",91.1392405063291,79,2
2624,5168563,"+",98.89,90,2
2625,5172154,"+",99.1141592920354,113,2
2626,5172859,"+",97.1014492753623,69,2
2627,5175591,"+",98.0410784313726,102,2
2628,5177219,"+",98.2153571428571,112,2
2629,5180265,"+",100,112,2
2630,5180298,"+",99.0281553398058,103,2
2631,5181600,"+",94.8081818181818,77,2
2632,5181950,"+",100,85,2
2633,5184240,"+",98.1651376146789,109,2
2634,5184408,"+",100,94,2
2635,5184717,"+",95.2927058823529,85,2
2636,5186150,"+",100,112,2
2637,5187539,"+",99.0543396226415,106,2
2638,5187989,"+",98.7354430379747,79,2
2639,5188216,"+",98.9909090909091,99,2
2640,5188492,"+",99.1219298245614,114,2
2641,5191609,"+",97.3210714285714,112,2
2642,5191672,"+",98.3462809917355,121,2
2643,5193078,"+",100,103,2
2644,5193142,"+",97.144,105,2
2645,5194214,"+",98.1159433962264,106,2
2646,5198509,"+",98.2775,116,2
2647,5200782,"+",97.3322666666667,75,2
2648,5208914,"+",93.8469230769231,65,2
2649,5212311,"+",98.8344186046511,86,2
2650,5212368,"+",99.1223684210526,114,2
2651,5215286,"+",97.752808988764,89,2
2652,5215349,"+",100,120,2
2653,5216203,"+",100,72,2
2654,5218040,"+",89.6929896907216,97,2
2655,5219644,"+",100,109,2
2656,5219868,"+",92.3084615384615,78,2
2657,5221182,"+",99.0981981981982,111,2
2658,5222309,"+",97.332,75,2
2659,5228549,"+",96.9692929292929,99,2
2660,5229999,"+",97.6189285714286,84,2
2661,5230053,"+",98.9572916666667,96,2
2662,5230731,"+",100,116,2
2663,5231202,"+",91.2084615384615,91,2
2664,5231763,"+",99.02,102,2
2665,5232292,"+",94.3857303370787,89,2
2666,5238015,"+",100,111,2
2667,5239595,"+",96.7363043478261,92,2
2668,5240268,"+",100,108,2
2669,5240964,"+",100,109,2
2670,5242377,"+",100,100,2
2671,5242737,"+",93.6837894736842,95,2
2672,5243877,"+",97.2972972972973,111,2
2673,5244281,"+",97.998,100,2
2674,5246394,"+",93.5174074074074,108,2
2675,5247165,"+",99.2283076923077,130,2
2676,5248669,"+",100,99,2
2677,5248981,"+",93.2412162162162,74,2
2678,5253039,"+",98.878202247191,89,2
2679,5253432,"+",97.3690789473684,76,2
2680,5258625,"+",93.8238271604938,81,2
2681,5259238,"+",98.9006593406593,91,2
2682,5259257,"+",98.8359302325581,86,2
2683,5259272,"+",95.775352112676,71,2
2684,5259754,"+",96.6310112359551,89,2
2685,5262065,"+",97.648,85,2
2686,5264265,"+",98.9111956521739,92,2
2687,5264788,"+",100,103,2
2688,5266420,"+",100,97,2
2689,5268066,"+",100,118,2
2690,5273135,"+",95.2788679245283,106,2
2691,5273262,"+",98.4152380952381,63,2
2692,5273476,"+",100,102,2
2693,5276398,"+",89.0621875,64,2
2694,5276554,"+",85.0774626865672,67,2
2695,5277461,"+",97.518347107438,121,2
2696,5277524,"+",97.8474193548387,93,2
2697,5277920,"+",98.5279411764706,68,2
2698,5281359,"+",100,86,2
2699,5281823,"+",100,95,2
2700,5283685,"+",91.9212121212121,99,2
2701,5293284,"+",100,82,2
2702,5294037,"+",96.5118604651163,86,2
2703,5294721,"+",98.8095238095238,84,2
2704,5294763,"+",100,92,2
2705,5298381,"+",99.0361538461538,104,2
2706,5299103,"+",96.1548717948718,78,2
2707,5304005,"+",98.8768539325843,89,2
2708,5304949,"+",100,66,2
2709,5305832,"+",98.0788461538462,104,2
2710,5306205,"+",97.9422680412371,97,2
2711,5311091,"+",99.1351724137931,116,2
2712,5314253,"+",100,93,2
2713,5314445,"+",93.8303703703704,81,2
2714,5319405,"+",100,85,2
2715,5320552,"+",98.84,86,2
2716,5321353,"+",97.3002702702703,74,2
2717,5323920,"+",100,99,2
2718,5325596,"+",98.6133333333333,72,2
2719,5326693,"+",100,88,2
2720,5327241,"+",100,89,2
2721,5327861,"+",100,75,2
2722,5328726,"+",98.6475675675676,74,2
2723,5329404,"+",100,75,2
2724,5330370,"+",93.1041379310345,29,2
2725,5334014,"+",100,72,2
2726,5335859,"+",100,85,2
2727,5339430,"+",100,111,2
2728,5342895,"+",91.3986021505376,93,2
2729,5346581,"+",96.876875,96,2
2730,5347846,"+",98.0028,100,2
2731,5348826,"+",100,102,2
2732,5349402,"+",100,91,2
2733,5351056,"+",98.750125,80,2
2734,5353022,"+",98.7963855421687,83,2
2735,5354426,"+",96.67,60,2
2736,5357043,"+",100,77,2
2737,5357052,"+",100,72,2
2738,5357173,"+",100,67,2
2739,5358316,"+",84.2089473684211,38,2
2740,5362547,"+",95.084262295082,61,2
2741,5363220,"+",98.6287671232877,73,2
2742,5363392,"+",97.2981081081081,74,2
2743,5365401,"+",98.9251612903226,93,2
